model	file	W2_statistic	p_value
LG+C60+R3	seq_57.fa_gap.sitewise_diversity.txt	1.147400e-01	5.176456e-01
LG+C60+R3	seq_58.fa_gap.sitewise_diversity.txt	3.305094e-02	9.654509e-01
LG+C60+R3	seq_59.fa_gap.sitewise_diversity.txt	1.271185e-01	4.677521e-01
LG+C60+R3	seq_6.fa_gap.sitewise_diversity.txt	1.039348e-01	5.662801e-01
LG+C60+R3	seq_60.fa_gap.sitewise_diversity.txt	2.354443e-01	2.082236e-01
LG+C60+R3	seq_61.fa_gap.sitewise_diversity.txt	1.043334e-01	5.643972e-01
LG+C60+R3	seq_62.fa_gap.sitewise_diversity.txt	3.412633e-01	1.038853e-01
LG+C60+R3	seq_63.fa_gap.sitewise_diversity.txt	2.054021e-02	9.965594e-01
LG+C60+R3	seq_64.fa_gap.sitewise_diversity.txt	6.556794e-02	7.795292e-01
LG+C60+R3	seq_65.fa_gap.sitewise_diversity.txt	2.581530e-02	9.880190e-01
LG+C60+R3	seq_66.fa_gap.sitewise_diversity.txt	2.051542e-01	2.578081e-01
LG+C60+R3	seq_67.fa_gap.sitewise_diversity.txt	1.347113e-01	4.399613e-01
LG+C60+R3	seq_68.fa_gap.sitewise_diversity.txt	5.497106e-02	8.461137e-01
LG+C60+R3	seq_69.fa_gap.sitewise_diversity.txt	4.439820e-01	5.544404e-02
LG+C60+R3	seq_7.fa_gap.sitewise_diversity.txt	8.176011e-02	6.821909e-01
LG+C60+R3	seq_70.fa_gap.sitewise_diversity.txt	1.434206e-01	4.104808e-01
LG+C60+R3	seq_71.fa_gap.sitewise_diversity.txt	1.813886e-01	3.067629e-01
LG+C60+R3	seq_72.fa_gap.sitewise_diversity.txt	1.540113e-01	3.777734e-01
LG+C60+R3	seq_73.fa_gap.sitewise_diversity.txt	1.129577e-01	5.253295e-01
LG+C60+R3	seq_74.fa_gap.sitewise_diversity.txt	1.119628e-01	5.296753e-01
LG+C60+R3	seq_75.fa_gap.sitewise_diversity.txt	4.299068e-02	9.176334e-01
LG+C60+R3	seq_76.fa_gap.sitewise_diversity.txt	6.354836e-02	7.921760e-01
LG+C60+R3	seq_77.fa_gap.sitewise_diversity.txt	5.531417e-02	8.439678e-01
LG+C60+R3	seq_78.fa_gap.sitewise_diversity.txt	2.466177e-01	1.928268e-01
LG+C60+R3	seq_79.fa_gap.sitewise_diversity.txt	7.489824e-02	7.223541e-01
LG+C60+R3	seq_8.fa_gap.sitewise_diversity.txt	3.074011e-02	9.739804e-01
LG+C60+R3	seq_80.fa_gap.sitewise_diversity.txt	1.096636e-01	5.398779e-01
LG+C60+R3	seq_81.fa_gap.sitewise_diversity.txt	4.964511e-02	8.789490e-01
LG+C60+R3	seq_82.fa_gap.sitewise_diversity.txt	5.699794e-02	8.334064e-01
LG+C60+R3	seq_83.fa_gap.sitewise_diversity.txt	3.578440e-02	9.539367e-01
LG+C60+R3	seq_84.fa_gap.sitewise_diversity.txt	6.042422e-01	2.184600e-02
LG+C60+R3	seq_85.fa_gap.sitewise_diversity.txt	2.730179e-02	9.844016e-01
LG+C60+R3	seq_86.fa_gap.sitewise_diversity.txt	5.049754e-01	3.869209e-02
LG+C60+R3	seq_87.fa_gap.sitewise_diversity.txt	1.191677e-02	9.999597e-01
LG+C60+R3	seq_88.fa_gap.sitewise_diversity.txt	4.177092e-01	6.490637e-02
LG+C60+R3	seq_89.fa_gap.sitewise_diversity.txt	5.823459e-02	8.256265e-01
LG+C60+R3	seq_9.fa_gap.sitewise_diversity.txt	2.254926e-01	2.231603e-01
LG+C60+R3	seq_90.fa_gap.sitewise_diversity.txt	4.541827e-02	9.039451e-01
LG+C60+R3	seq_91.fa_gap.sitewise_diversity.txt	9.797664e-02	5.952649e-01
LG+C60+R3	seq_92.fa_gap.sitewise_diversity.txt	1.285885e-01	4.622119e-01
LG+C60+R3	seq_93.fa_gap.sitewise_diversity.txt	1.579119e-01	3.665264e-01
LG+C60+R3	seq_94.fa_gap.sitewise_diversity.txt	2.840678e-02	9.813612e-01
LG+C60+R3	seq_95.fa_gap.sitewise_diversity.txt	3.587050e-02	9.535509e-01
LG+C60+R3	seq_96.fa_gap.sitewise_diversity.txt	2.747964e-01	1.595131e-01
LG+C60+R3	seq_97.fa_gap.sitewise_diversity.txt	8.136428e-02	6.844566e-01
LG+C60+R3	seq_98.fa_gap.sitewise_diversity.txt	8.479156e-02	6.650593e-01
LG+C60+R3	seq_99.fa_gap.sitewise_diversity.txt	8.394129e-02	6.698248e-01
LG+C60fix+R3-PMSF	seq_1.fa_gap.sitewise_diversity.txt	1.741015e-01	3.239616e-01
LG+C60fix+R3-PMSF	seq_10.fa_gap.sitewise_diversity.txt	1.356421e-01	4.366920e-01
LG+C60fix+R3-PMSF	seq_100.fa_gap.sitewise_diversity.txt	4.552155e-01	5.185853e-02
LG+C60fix+R3-PMSF	seq_11.fa_gap.sitewise_diversity.txt	3.526559e-01	9.672530e-02
LG+C60fix+R3-PMSF	seq_12.fa_gap.sitewise_diversity.txt	3.044711e-01	1.313456e-01
LG+C60fix+R3-PMSF	seq_13.fa_gap.sitewise_diversity.txt	2.288203e-01	2.180298e-01
LG+C60fix+R3-PMSF	seq_14.fa_gap.sitewise_diversity.txt	3.677514e-01	8.806105e-02
LG+C60fix+R3-PMSF	seq_15.fa_gap.sitewise_diversity.txt	2.238379e-01	2.257643e-01
LG+C60fix+R3-PMSF	seq_16.fa_gap.sitewise_diversity.txt	1.833341e-01	3.023585e-01
LG+C60fix+R3-PMSF	seq_17.fa_gap.sitewise_diversity.txt	2.750784e-01	1.592150e-01
LG+C60fix+R3-PMSF	seq_18.fa_gap.sitewise_diversity.txt	2.269392e-01	2.209126e-01
LG+C60fix+R3-PMSF	seq_19.fa_gap.sitewise_diversity.txt	3.146055e-01	1.230489e-01
LG+C60fix+R3-PMSF	seq_2.fa_gap.sitewise_diversity.txt	2.471578e-01	1.921169e-01
LG+C60fix+R3-PMSF	seq_20.fa_gap.sitewise_diversity.txt	3.230933e-01	1.165506e-01
LG+C60fix+R3-PMSF	seq_21.fa_gap.sitewise_diversity.txt	3.935664e-01	7.514408e-02
LG+C60fix+R3-PMSF	seq_22.fa_gap.sitewise_diversity.txt	1.027717e-01	5.718149e-01
LG+C60fix+R3-PMSF	seq_23.fa_gap.sitewise_diversity.txt	7.395353e-01	1.021764e-02
LG+C60fix+R3-PMSF	seq_24.fa_gap.sitewise_diversity.txt	3.924057e-01	7.567839e-02
LG+C60fix+R3-PMSF	seq_25.fa_gap.sitewise_diversity.txt	1.508902e-01	3.870744e-01
LG+C60fix+R3-PMSF	seq_26.fa_gap.sitewise_diversity.txt	2.410833e-01	2.002807e-01
LG+C60fix+R3-PMSF	seq_27.fa_gap.sitewise_diversity.txt	1.813626e-01	3.068221e-01
LG+C60fix+R3-PMSF	seq_28.fa_gap.sitewise_diversity.txt	6.617929e-01	1.577661e-02
LG+C60fix+R3-PMSF	seq_29.fa_gap.sitewise_diversity.txt	3.102015e-01	1.265798e-01
LG+C60fix+R3-PMSF	seq_3.fa_gap.sitewise_diversity.txt	4.805838e-01	4.463758e-02
LG+C60fix+R3-PMSF	seq_30.fa_gap.sitewise_diversity.txt	1.271876e-01	4.674901e-01
LG+C60fix+R3-PMSF	seq_31.fa_gap.sitewise_diversity.txt	2.474949e-01	1.916753e-01
LG+C60fix+R3-PMSF	seq_32.fa_gap.sitewise_diversity.txt	5.710687e-01	2.640220e-02
LG+C60fix+R3-PMSF	seq_33.fa_gap.sitewise_diversity.txt	3.256352e-01	1.146797e-01
LG+C60fix+R3-PMSF	seq_34.fa_gap.sitewise_diversity.txt	2.752464e-01	1.590376e-01
LG+C60fix+R3-PMSF	seq_35.fa_gap.sitewise_diversity.txt	1.500691e-01	3.895669e-01
LG+C60fix+R3-PMSF	seq_36.fa_gap.sitewise_diversity.txt	2.607923e-01	1.751594e-01
LG+C60fix+R3-PMSF	seq_37.fa_gap.sitewise_diversity.txt	5.843626e-01	2.446789e-02
LG+C60fix+R3-PMSF	seq_38.fa_gap.sitewise_diversity.txt	1.391245e-01	4.247158e-01
LG+C60fix+R3-PMSF	seq_39.fa_gap.sitewise_diversity.txt	3.271718e-01	1.135649e-01
LG+C60fix+R3-PMSF	seq_4.fa_gap.sitewise_diversity.txt	2.498427e-01	1.886323e-01
LG+C60fix+R3-PMSF	seq_40.fa_gap.sitewise_diversity.txt	5.976549e-01	2.268083e-02
LG+C60fix+R3-PMSF	seq_41.fa_gap.sitewise_diversity.txt	4.566172e-01	5.142878e-02
LG+C60fix+R3-PMSF	seq_42.fa_gap.sitewise_diversity.txt	2.094484e-01	2.499897e-01
LG+C60fix+R3-PMSF	seq_43.fa_gap.sitewise_diversity.txt	1.890686e-01	2.898118e-01
LG+C60fix+R3-PMSF	seq_44.fa_gap.sitewise_diversity.txt	2.356495e-01	2.079282e-01
LG+C60fix+R3-PMSF	seq_45.fa_gap.sitewise_diversity.txt	2.885091e-01	1.457233e-01
LG+C60fix+R3-PMSF	seq_46.fa_gap.sitewise_diversity.txt	6.422852e-01	1.760965e-02
LG+C60fix+R3-PMSF	seq_47.fa_gap.sitewise_diversity.txt	1.464119e-01	4.009077e-01
LG+C60fix+R3-PMSF	seq_48.fa_gap.sitewise_diversity.txt	3.991231e-01	7.264213e-02
LG+C60fix+R3-PMSF	seq_49.fa_gap.sitewise_diversity.txt	4.046812e-01	7.022949e-02
LG+C60fix+R3-PMSF	seq_5.fa_gap.sitewise_diversity.txt	1.284173e-01	4.628531e-01
LG+C60fix+R3-PMSF	seq_50.fa_gap.sitewise_diversity.txt	1.952262e-01	2.770284e-01
LG+C60fix+R3-PMSF	seq_51.fa_gap.sitewise_diversity.txt	8.448244e-01	5.717034e-03
LG+C60fix+R3-PMSF	seq_52.fa_gap.sitewise_diversity.txt	2.605545e-01	1.754399e-01
LG+C60fix+R3-PMSF	seq_53.fa_gap.sitewise_diversity.txt	2.276085e-01	2.198817e-01
LG+C60fix+R3-PMSF	seq_54.fa_gap.sitewise_diversity.txt	2.149742e-01	2.403392e-01
LG+C60fix+R3-PMSF	seq_55.fa_gap.sitewise_diversity.txt	1.964482e-01	2.745724e-01
LG+C60fix+R3-PMSF	seq_56.fa_gap.sitewise_diversity.txt	2.433080e-01	1.972447e-01
LG+C60fix+R3-PMSF	seq_57.fa_gap.sitewise_diversity.txt	2.299197e-01	2.163653e-01
LG+C60fix+R3-PMSF	seq_58.fa_gap.sitewise_diversity.txt	3.505329e-01	9.801721e-02
LG+C60fix+R3-PMSF	seq_59.fa_gap.sitewise_diversity.txt	1.713102e-01	3.308562e-01
LG+C60fix+R3-PMSF	seq_6.fa_gap.sitewise_diversity.txt	1.353111e-01	4.378511e-01
LG+C60fix+R3-PMSF	seq_60.fa_gap.sitewise_diversity.txt	3.889212e-01	7.730727e-02
LG+C60fix+R3-PMSF	seq_61.fa_gap.sitewise_diversity.txt	2.306851e-01	2.152153e-01
LG+C60fix+R3-PMSF	seq_62.fa_gap.sitewise_diversity.txt	2.671496e-01	1.678479e-01
LG+C60fix+R3-PMSF	seq_63.fa_gap.sitewise_diversity.txt	2.417582e-01	1.993540e-01
LG+C60fix+R3-PMSF	seq_64.fa_gap.sitewise_diversity.txt	5.295015e-01	3.354860e-02
LG+C60fix+R3-PMSF	seq_65.fa_gap.sitewise_diversity.txt	2.081676e-01	2.522917e-01
LG+C60fix+R3-PMSF	seq_66.fa_gap.sitewise_diversity.txt	2.242429e-01	2.251236e-01
LG+C60fix+R3-PMSF	seq_67.fa_gap.sitewise_diversity.txt	2.137301e-01	2.424728e-01
LG+C60fix+R3-PMSF	seq_68.fa_gap.sitewise_diversity.txt	3.167871e-01	1.213408e-01
LG+C60fix+R3-PMSF	seq_69.fa_gap.sitewise_diversity.txt	2.403180e-01	2.013377e-01
LG+C60fix+R3-PMSF	seq_7.fa_gap.sitewise_diversity.txt	3.637194e-01	9.028876e-02
LG+C60fix+R3-PMSF	seq_70.fa_gap.sitewise_diversity.txt	2.435072e-01	1.969756e-01
LG+C60fix+R3-PMSF	seq_71.fa_gap.sitewise_diversity.txt	5.769460e-01	2.552809e-02
LG+C60fix+R3-PMSF	seq_72.fa_gap.sitewise_diversity.txt	3.242252e-01	1.157133e-01
LG+C60fix+R3-PMSF	seq_73.fa_gap.sitewise_diversity.txt	3.091264e-01	1.274589e-01
LG+C60fix+R3-PMSF	seq_74.fa_gap.sitewise_diversity.txt	3.988955e-01	7.274284e-02
LG+C60fix+R3-PMSF	seq_75.fa_gap.sitewise_diversity.txt	5.720381e-01	2.625589e-02
LG+C60fix+R3-PMSF	seq_76.fa_gap.sitewise_diversity.txt	2.253304e-01	2.234140e-01
LG+C60fix+R3-PMSF	seq_77.fa_gap.sitewise_diversity.txt	1.596574e-01	3.616247e-01
LG+C60fix+R3-PMSF	seq_78.fa_gap.sitewise_diversity.txt	4.071035e-01	6.920521e-02
LG+C60fix+R3-PMSF	seq_79.fa_gap.sitewise_diversity.txt	2.806484e-01	1.534539e-01
LG+C60fix+R3-PMSF	seq_8.fa_gap.sitewise_diversity.txt	3.616693e-01	9.144507e-02
LG+C60fix+R3-PMSF	seq_80.fa_gap.sitewise_diversity.txt	5.788552e-01	2.525069e-02
LG+C60fix+R3-PMSF	seq_81.fa_gap.sitewise_diversity.txt	6.842666e-01	1.390678e-02
LG+C60fix+R3-PMSF	seq_82.fa_gap.sitewise_diversity.txt	1.668214e-01	3.423189e-01
LG+C60fix+R3-PMSF	seq_83.fa_gap.sitewise_diversity.txt	2.352813e-01	2.084587e-01
LG+C60fix+R3-PMSF	seq_84.fa_gap.sitewise_diversity.txt	1.659748e-01	3.445345e-01
LG+C60fix+R3-PMSF	seq_85.fa_gap.sitewise_diversity.txt	4.686381e-01	4.789502e-02
LG+C60fix+R3-PMSF	seq_86.fa_gap.sitewise_diversity.txt	5.457218e-01	3.054518e-02
LG+C60fix+R3-PMSF	seq_87.fa_gap.sitewise_diversity.txt	4.834882e-01	4.388160e-02
LG+C60fix+R3-PMSF	seq_88.fa_gap.sitewise_diversity.txt	3.120081e-01	1.251178e-01
LG+C60fix+R3-PMSF	seq_89.fa_gap.sitewise_diversity.txt	3.204250e-01	1.185512e-01
LG+C60fix+R3-PMSF	seq_9.fa_gap.sitewise_diversity.txt	4.913551e-01	4.190115e-02
LG+C60fix+R3-PMSF	seq_90.fa_gap.sitewise_diversity.txt	2.614639e-01	1.743699e-01
LG+C60fix+R3-PMSF	seq_91.fa_gap.sitewise_diversity.txt	2.706860e-01	1.639327e-01
LG+C60fix+R3-PMSF	seq_92.fa_gap.sitewise_diversity.txt	7.488426e-01	9.703235e-03
LG+C60fix+R3-PMSF	seq_93.fa_gap.sitewise_diversity.txt	2.732429e-01	1.611673e-01
LG+C60fix+R3-PMSF	seq_94.fa_gap.sitewise_diversity.txt	1.556253e-01	3.730697e-01
LG+C60fix+R3-PMSF	seq_95.fa_gap.sitewise_diversity.txt	2.322593e-01	2.128726e-01
LG+C60fix+R3-PMSF	seq_96.fa_gap.sitewise_diversity.txt	4.390642e-01	5.709612e-02
LG+C60fix+R3-PMSF	seq_97.fa_gap.sitewise_diversity.txt	5.302052e-01	3.341208e-02
LG+C60fix+R3-PMSF	seq_98.fa_gap.sitewise_diversity.txt	3.585613e-01	9.322913e-02
LG+C60fix+R3-PMSF	seq_99.fa_gap.sitewise_diversity.txt	1.968823e-01	2.737062e-01
LG+C60opt+R3-PMSF	seq_1.fa_gap.sitewise_diversity.txt	7.086581e-02	7.467578e-01
LG+C60opt+R3-PMSF	seq_10.fa_gap.sitewise_diversity.txt	1.760792e-01	3.191813e-01
LG+C60opt+R3-PMSF	seq_100.fa_gap.sitewise_diversity.txt	2.695242e-01	1.652073e-01
LG+C60opt+R3-PMSF	seq_11.fa_gap.sitewise_diversity.txt	2.518108e-01	1.861245e-01
LG+C60opt+R3-PMSF	seq_12.fa_gap.sitewise_diversity.txt	3.023488e-01	1.331616e-01
LG+C60opt+R3-PMSF	seq_13.fa_gap.sitewise_diversity.txt	3.661862e-01	8.891858e-02
LG+C60opt+R3-PMSF	seq_14.fa_gap.sitewise_diversity.txt	8.899834e-02	6.419469e-01
LG+C60opt+R3-PMSF	seq_15.fa_gap.sitewise_diversity.txt	1.384194e-01	4.271086e-01
LG+C60opt+R3-PMSF	seq_16.fa_gap.sitewise_diversity.txt	2.296698e-01	2.167423e-01
LG+C60opt+R3-PMSF	seq_17.fa_gap.sitewise_diversity.txt	3.478501e-01	9.967700e-02
LG+C60opt+R3-PMSF	seq_18.fa_gap.sitewise_diversity.txt	4.021845e-01	7.130235e-02
LG+C60opt+R3-PMSF	seq_19.fa_gap.sitewise_diversity.txt	1.881232e-01	2.918366e-01
LG+C60opt+R3-PMSF	seq_2.fa_gap.sitewise_diversity.txt	3.035356e-01	1.321426e-01
LG+C60opt+R3-PMSF	seq_20.fa_gap.sitewise_diversity.txt	2.554613e-01	1.815747e-01
LG+C60opt+R3-PMSF	seq_21.fa_gap.sitewise_diversity.txt	2.541893e-01	1.831453e-01
LG+C60opt+R3-PMSF	seq_22.fa_gap.sitewise_diversity.txt	1.939191e-01	2.796847e-01
LG+C60opt+R3-PMSF	seq_23.fa_gap.sitewise_diversity.txt	2.370053e-01	2.059886e-01
LG+C60opt+R3-PMSF	seq_24.fa_gap.sitewise_diversity.txt	2.128416e-01	2.440104e-01
LG+C60opt+R3-PMSF	seq_25.fa_gap.sitewise_diversity.txt	1.593251e-01	3.625519e-01
LG+C60opt+R3-PMSF	seq_26.fa_gap.sitewise_diversity.txt	4.930270e-01	4.149255e-02
LG+C60opt+R3-PMSF	seq_27.fa_gap.sitewise_diversity.txt	1.344027e-01	4.410517e-01
LG+C60opt+R3-PMSF	seq_28.fa_gap.sitewise_diversity.txt	1.677590e-01	3.398857e-01
LG+C60opt+R3-PMSF	seq_29.fa_gap.sitewise_diversity.txt	1.339196e-01	4.427651e-01
LG+C60opt+R3-PMSF	seq_3.fa_gap.sitewise_diversity.txt	1.203714e-01	4.942107e-01
LG+C60opt+R3-PMSF	seq_30.fa_gap.sitewise_diversity.txt	1.788783e-01	3.125603e-01
LG+C60opt+R3-PMSF	seq_31.fa_gap.sitewise_diversity.txt	1.400966e-01	4.214436e-01
LG+C60opt+R3-PMSF	seq_32.fa_gap.sitewise_diversity.txt	2.796504e-01	1.544684e-01
LG+C60opt+R3-PMSF	seq_33.fa_gap.sitewise_diversity.txt	1.514642e-01	3.853431e-01
LG+C60opt+R3-PMSF	seq_34.fa_gap.sitewise_diversity.txt	1.051990e-01	5.603319e-01
LG+C60opt+R3-PMSF	seq_35.fa_gap.sitewise_diversity.txt	1.930105e-01	2.815490e-01
LG+C60opt+R3-PMSF	seq_36.fa_gap.sitewise_diversity.txt	2.355605e-01	2.080563e-01
LG+C60opt+R3-PMSF	seq_37.fa_gap.sitewise_diversity.txt	1.016101e-01	5.774018e-01
LG+C60opt+R3-PMSF	seq_38.fa_gap.sitewise_diversity.txt	1.341845e-01	4.418246e-01
LG+C60opt+R3-PMSF	seq_39.fa_gap.sitewise_diversity.txt	9.596193e-02	6.054246e-01
LG+C60opt+R3-PMSF	seq_4.fa_gap.sitewise_diversity.txt	1.771328e-01	3.166695e-01
LG+C60opt+R3-PMSF	seq_40.fa_gap.sitewise_diversity.txt	1.529527e-01	3.808974e-01
LG+C60opt+R3-PMSF	seq_41.fa_gap.sitewise_diversity.txt	1.772688e-01	3.163471e-01
LG+C60opt+R3-PMSF	seq_42.fa_gap.sitewise_diversity.txt	2.976599e-01	1.372750e-01
LG+C60opt+R3-PMSF	seq_43.fa_gap.sitewise_diversity.txt	2.500249e-01	1.883984e-01
LG+C60opt+R3-PMSF	seq_44.fa_gap.sitewise_diversity.txt	1.700368e-01	3.340601e-01
LG+C60opt+R3-PMSF	seq_45.fa_gap.sitewise_diversity.txt	1.305648e-01	4.548861e-01
LG+C60opt+R3-PMSF	seq_46.fa_gap.sitewise_diversity.txt	1.955761e-01	2.763226e-01
LG+C60opt+R3-PMSF	seq_47.fa_gap.sitewise_diversity.txt	1.653576e-01	3.461605e-01
LG+C60opt+R3-PMSF	seq_48.fa_gap.sitewise_diversity.txt	1.969743e-01	2.735231e-01
LG+C60opt+R3-PMSF	seq_49.fa_gap.sitewise_diversity.txt	3.754787e-01	8.395769e-02
LG+C60opt+R3-PMSF	seq_5.fa_gap.sitewise_diversity.txt	3.740651e-01	8.469245e-02
LG+C60opt+R3-PMSF	seq_50.fa_gap.sitewise_diversity.txt	1.957805e-01	2.759112e-01
LG+C60opt+R3-PMSF	seq_51.fa_gap.sitewise_diversity.txt	1.407901e-01	4.191274e-01
LG+C60opt+R3-PMSF	seq_52.fa_gap.sitewise_diversity.txt	2.537062e-01	1.837459e-01
LG+C60opt+R3-PMSF	seq_53.fa_gap.sitewise_diversity.txt	1.505561e-01	3.880863e-01
LG+C60opt+R3-PMSF	seq_54.fa_gap.sitewise_diversity.txt	1.295123e-01	4.587704e-01
LG+C60opt+R3-PMSF	seq_55.fa_gap.sitewise_diversity.txt	2.830385e-01	1.510551e-01
LG+C60opt+R3-PMSF	seq_56.fa_gap.sitewise_diversity.txt	1.561991e-01	3.714147e-01
LG+C60opt+R3-PMSF	seq_57.fa_gap.sitewise_diversity.txt	2.552015e-01	1.818943e-01
LG+C60opt+R3-PMSF	seq_58.fa_gap.sitewise_diversity.txt	1.397427e-01	4.226313e-01
LG+C60opt+R3-PMSF	seq_59.fa_gap.sitewise_diversity.txt	1.213804e-01	4.901439e-01
LG+C60opt+R3-PMSF	seq_6.fa_gap.sitewise_diversity.txt	3.074787e-01	1.288195e-01
LG+C60opt+R3-PMSF	seq_60.fa_gap.sitewise_diversity.txt	1.565399e-01	3.704357e-01
LG+C60opt+R3-PMSF	seq_61.fa_gap.sitewise_diversity.txt	4.391093e-01	5.708072e-02
LG+C60opt+R3-PMSF	seq_62.fa_gap.sitewise_diversity.txt	1.695628e-01	3.352625e-01
LG+C60opt+R3-PMSF	seq_63.fa_gap.sitewise_diversity.txt	1.141826e-01	5.200347e-01
LG+C60opt+R3-PMSF	seq_64.fa_gap.sitewise_diversity.txt	2.114409e-01	2.464578e-01
LG+C60opt+R3-PMSF	seq_65.fa_gap.sitewise_diversity.txt	1.616912e-01	3.560132e-01
LG+C60opt+R3-PMSF	seq_66.fa_gap.sitewise_diversity.txt	9.362832e-02	6.174207e-01
LG+C60opt+R3-PMSF	seq_67.fa_gap.sitewise_diversity.txt	2.596015e-01	1.765694e-01
LG+C60opt+R3-PMSF	seq_68.fa_gap.sitewise_diversity.txt	1.615952e-01	3.562756e-01
LG+C60opt+R3-PMSF	seq_69.fa_gap.sitewise_diversity.txt	1.078443e-01	5.481093e-01
LG+C60opt+R3-PMSF	seq_7.fa_gap.sitewise_diversity.txt	1.497952e-01	3.904028e-01
LG+C60opt+R3-PMSF	seq_70.fa_gap.sitewise_diversity.txt	1.487710e-01	3.935474e-01
LG+C60opt+R3-PMSF	seq_71.fa_gap.sitewise_diversity.txt	1.172365e-01	5.071003e-01
LG+C60opt+R3-PMSF	seq_72.fa_gap.sitewise_diversity.txt	2.156743e-01	2.391483e-01
LG+C60opt+R3-PMSF	seq_73.fa_gap.sitewise_diversity.txt	2.434191e-01	1.970946e-01
LG+C60opt+R3-PMSF	seq_74.fa_gap.sitewise_diversity.txt	2.779322e-01	1.562331e-01
LG+C60opt+R3-PMSF	seq_75.fa_gap.sitewise_diversity.txt	1.263049e-01	4.708522e-01
LG+C60opt+R3-PMSF	seq_76.fa_gap.sitewise_diversity.txt	1.216235e-01	4.891699e-01
LG+C60opt+R3-PMSF	seq_77.fa_gap.sitewise_diversity.txt	1.064658e-01	5.544407e-01
LG+C60opt+R3-PMSF	seq_78.fa_gap.sitewise_diversity.txt	1.302220e-01	4.561470e-01
LG+C60opt+R3-PMSF	seq_79.fa_gap.sitewise_diversity.txt	2.621444e-01	1.735741e-01
LG+C60opt+R3-PMSF	seq_8.fa_gap.sitewise_diversity.txt	1.593129e-01	3.625859e-01
LG+C60opt+R3-PMSF	seq_80.fa_gap.sitewise_diversity.txt	7.072241e-02	7.476352e-01
LG+C60opt+R3-PMSF	seq_81.fa_gap.sitewise_diversity.txt	9.650117e-02	6.026874e-01
LG+C60opt+R3-PMSF	seq_82.fa_gap.sitewise_diversity.txt	8.515459e-02	6.630342e-01
LG+C60opt+R3-PMSF	seq_83.fa_gap.sitewise_diversity.txt	1.626182e-01	3.534902e-01
LG+C60opt+R3-PMSF	seq_84.fa_gap.sitewise_diversity.txt	1.334845e-01	4.443152e-01
LG+C60opt+R3-PMSF	seq_85.fa_gap.sitewise_diversity.txt	1.292303e-01	4.598175e-01
LG+C60opt+R3-PMSF	seq_86.fa_gap.sitewise_diversity.txt	1.559716e-01	3.720698e-01
LG+C60opt+R3-PMSF	seq_87.fa_gap.sitewise_diversity.txt	3.267979e-01	1.138350e-01
LG+C60opt+R3-PMSF	seq_88.fa_gap.sitewise_diversity.txt	1.585042e-01	3.648543e-01
LG+C60opt+R3-PMSF	seq_89.fa_gap.sitewise_diversity.txt	2.870272e-01	1.471462e-01
LG+C60opt+R3-PMSF	seq_9.fa_gap.sitewise_diversity.txt	2.943245e-01	1.402884e-01
LG+C60opt+R3-PMSF	seq_90.fa_gap.sitewise_diversity.txt	1.175998e-01	5.055865e-01
LG+C60opt+R3-PMSF	seq_91.fa_gap.sitewise_diversity.txt	1.608544e-01	3.583092e-01
LG+C60opt+R3-PMSF	seq_92.fa_gap.sitewise_diversity.txt	2.642557e-01	1.711317e-01
LG+C60opt+R3-PMSF	seq_93.fa_gap.sitewise_diversity.txt	1.464686e-01	4.007288e-01
LG+C60opt+R3-PMSF	seq_94.fa_gap.sitewise_diversity.txt	1.454026e-01	4.041073e-01
LG+C60opt+R3-PMSF	seq_95.fa_gap.sitewise_diversity.txt	2.050900e-01	2.579272e-01
LG+C60opt+R3-PMSF	seq_96.fa_gap.sitewise_diversity.txt	1.637155e-01	3.505319e-01
LG+C60opt+R3-PMSF	seq_97.fa_gap.sitewise_diversity.txt	1.045868e-01	5.632036e-01
LG+C60opt+R3-PMSF	seq_98.fa_gap.sitewise_diversity.txt	1.576022e-01	3.674046e-01
LG+C60opt+R3-PMSF	seq_99.fa_gap.sitewise_diversity.txt	1.718831e-01	3.294268e-01
LG+R3	seq_1.fa_gap.sitewise_diversity.txt	3.447452e-01	1.016368e-01
LG+R3	seq_10.fa_gap.sitewise_diversity.txt	3.769484e-01	8.320111e-02
LG+R3	seq_100.fa_gap.sitewise_diversity.txt	2.718412e-01	1.626767e-01
LG+R3	seq_11.fa_gap.sitewise_diversity.txt	3.462267e-01	1.006965e-01
LG+R3	seq_12.fa_gap.sitewise_diversity.txt	1.886767e-01	2.906493e-01
LG+R3	seq_13.fa_gap.sitewise_diversity.txt	2.075878e-01	2.533421e-01
LG+R3	seq_14.fa_gap.sitewise_diversity.txt	5.536810e-01	2.917568e-02
LG+R3	seq_15.fa_gap.sitewise_diversity.txt	6.787078e-01	1.434690e-02
LG+R3	seq_16.fa_gap.sitewise_diversity.txt	1.047157e+00	1.907411e-03
LG+R3	seq_17.fa_gap.sitewise_diversity.txt	3.894526e-01	7.705644e-02
LG+R3	seq_18.fa_gap.sitewise_diversity.txt	5.843866e-01	2.446455e-02
LG+R3	seq_19.fa_gap.sitewise_diversity.txt	7.217315e-01	1.128108e-02
LG+R3	seq_2.fa_gap.sitewise_diversity.txt	2.183784e-01	2.346137e-01
LG+R3	seq_20.fa_gap.sitewise_diversity.txt	2.901819e-01	1.441359e-01
LG+R3	seq_21.fa_gap.sitewise_diversity.txt	4.094816e-01	6.821526e-02
LG+R3	seq_22.fa_gap.sitewise_diversity.txt	5.832119e-01	2.462933e-02
